TaxonID,Family,Genus,Species,MammalName,Mass,FillMass
2179,ECHIMYIDAE,Isothrix,pagurus,Isothrix pagurus,210,0
2180,ECHIMYIDAE,Isothrix,sinnamariensis,Isothrix sinnamariensis,327.5,1
2182,ECHIMYIDAE,Kannabateomys,amblyonyx,Kannabateomys amblyonyx,599.998,0
2184,ECHIMYIDAE,Lonchothrix,emiliae,Lonchothrix emiliae,138.201,0
2186,ECHIMYIDAE,Makalata,didelphoides,Makalata didelphoides,400,0
2187,ECHIMYIDAE,Makalata,macrura,Makalata macrura,438.995,0
2188,ECHIMYIDAE,Makalata,obscura,Makalata obscura,107.999,0
2189,ECHIMYIDAE,Makalata,rhipidura,Makalata rhipidura,315,0
2191,ECHIMYIDAE,Mesomys,hispidus,Mesomys hispidus,175.001,0
2192,ECHIMYIDAE,Mesomys,leniceps,Mesomys leniceps,107.999,0
2193,ECHIMYIDAE,Mesomys,occultus,Mesomys occultus,130.333,1
2194,ECHIMYIDAE,Mesomys,stimulax,Mesomys stimulax,107.999,0
2196,ECHIMYIDAE,Olallamys,albicauda,Olallamys albicauda,273.502,0
2197,ECHIMYIDAE,Olallamys,edax,Olallamys edax,206.4,0
2199,ECHIMYIDAE,Pattonomys,occasius,Pattonomys occasius,200,1
2200,ECHIMYIDAE,Pattonomys,semivillosus,Pattonomys semivillosus,200,0
2202,ECHIMYIDAE,Phyllomys,blainvillii,Phyllomys blainvillii,243.299,0
2203,ECHIMYIDAE,Phyllomys,brasiliensis,Phyllomys brasiliensis,323.6645,1
2204,ECHIMYIDAE,Phyllomys,dasythrix,Phyllomys dasythrix,259.998,0
2205,ECHIMYIDAE,Phyllomys,kerri,Phyllomys kerri,323.6645,1
2206,ECHIMYIDAE,Phyllomys,lamarum,Phyllomys lamarum,215.199,0
2207,ECHIMYIDAE,Phyllomys,lundi,Phyllomys lundi,323.6645,1
2208,ECHIMYIDAE,Phyllomys,mantiqueirensis,Phyllomys mantiqueirensis,323.6645,1
2209,ECHIMYIDAE,Phyllomys,medius,Phyllomys medius,323.6645,1
2210,ECHIMYIDAE,Phyllomys,nigrispinus,Phyllomys nigrispinus,224.3,0
2211,ECHIMYIDAE,Phyllomys,pattoni,Phyllomys pattoni,323.6645,1
2212,ECHIMYIDAE,Phyllomys,thomasi,Phyllomys thomasi,560.196,0
2213,ECHIMYIDAE,Phyllomys,unicolor,Phyllomys unicolor,438.995,0
2215,ECHIMYIDAE,Proechimys,brevicauda,Proechimys brevicauda,284.997,0
2216,ECHIMYIDAE,Proechimys,canicollis,Proechimys canicollis,284.997,0
2217,ECHIMYIDAE,Proechimys,chrysaeolus,Proechimys chrysaeolus,284.997,0
2218,ECHIMYIDAE,Proechimys,cuvieri,Proechimys cuvieri,329.997,0
2219,ECHIMYIDAE,Proechimys,decumanus,Proechimys decumanus,284.997,0
2220,ECHIMYIDAE,Proechimys,echinothrix,Proechimys echinothrix,290.54745,1
2221,ECHIMYIDAE,Proechimys,gardneri,Proechimys gardneri,290.54745,1
2222,ECHIMYIDAE,Proechimys,goeldii,Proechimys goeldii,284.997,0
2223,ECHIMYIDAE,Proechimys,guairae,Proechimys guairae,400,0
2224,ECHIMYIDAE,Proechimys,guyannensis,Proechimys guyannensis,316.002,0
2225,ECHIMYIDAE,Proechimys,hoplomyoides,Proechimys hoplomyoides,284.997,0
2226,ECHIMYIDAE,Proechimys,kulinae,Proechimys kulinae,290.54745,1
2227,ECHIMYIDAE,Proechimys,longicaudatus,Proechimys longicaudatus,204.998,0
2228,ECHIMYIDAE,Proechimys,magdalenae,Proechimys magdalenae,284.997,0
2229,ECHIMYIDAE,Proechimys,mincae,Proechimys mincae,284.997,0
2230,ECHIMYIDAE,Proechimys,oconnelli,Proechimys oconnelli,284.997,0
2231,ECHIMYIDAE,Proechimys,pattoni,Proechimys pattoni,290.54745,1
2232,ECHIMYIDAE,Proechimys,poliopus,Proechimys poliopus,284.997,0
2233,ECHIMYIDAE,Proechimys,quadruplicatus,Proechimys quadruplicatus,284.997,0
2234,ECHIMYIDAE,Proechimys,roberti,Proechimys roberti,284.997,0
2235,ECHIMYIDAE,Proechimys,semispinosus,Proechimys semispinosus,284.997,0
2236,ECHIMYIDAE,Proechimys,simonsi,Proechimys simonsi,284.997,0
2237,ECHIMYIDAE,Proechimys,steerei,Proechimys steerei,284.997,0
2238,ECHIMYIDAE,Proechimys,trinitatus,Proechimys trinitatus,290.54745,1
2239,ECHIMYIDAE,Proechimys,urichi,Proechimys urichi,284.997,0
2241,ECHIMYIDAE,Santamartamys,rufodorsalis,Santamartamys rufodorsalis,144.8,0
2243,ECHIMYIDAE,Thrichomys,apereoides,Thrichomys apereoides,339,0
2244,ECHIMYIDAE,Thrichomys,inermis,Thrichomys inermis,339,1
2245,ECHIMYIDAE,Thrichomys,pachyurus,Thrichomys pachyurus,339,1
2247,ECHIMYIDAE,Toromys,grandis,Toromys grandis,583.996,0
2249,ECHIMYIDAE,Trinomys,albispinus,Trinomys albispinus,284.997,0
2250,ECHIMYIDAE,Trinomys,dimidiatus,Trinomys dimidiatus,167.598,0
2251,ECHIMYIDAE,Trinomys,eliasi,Trinomys eliasi,245.2174,1
2252,ECHIMYIDAE,Trinomys,gratiosus,Trinomys gratiosus,245.2174,1
2253,ECHIMYIDAE,Trinomys,iheringi,Trinomys iheringi,203.498,0
2254,ECHIMYIDAE,Trinomys,mirapitanga,Trinomys mirapitanga,245.2174,1
2255,ECHIMYIDAE,Trinomys,moojeni,Trinomys moojeni,245.2174,1
2256,ECHIMYIDAE,Trinomys,myosuros,Trinomys myosuros,284.997,0
2257,ECHIMYIDAE,Trinomys,paratus,Trinomys paratus,245.2174,1
2258,ECHIMYIDAE,Trinomys,setosus,Trinomys setosus,284.997,0
2259,ECHIMYIDAE,Trinomys,yonenagae,Trinomys yonenagae,245.2174,1
2262,ELEPHANTIDAE,Elephas,maximus,Elephas maximus,2915040,0
2264,ELEPHANTIDAE,Loxodonta,africana,Loxodonta africana,3940034.276,0
2267,EMBALLONURIDAE,Balantiopteryx,infusca,Balantiopteryx infusca,4.375,0
2268,EMBALLONURIDAE,Balantiopteryx,io,Balantiopteryx io,4.3,0
2269,EMBALLONURIDAE,Balantiopteryx,plicata,Balantiopteryx plicata,6.389,0
2271,EMBALLONURIDAE,Centronycteris,centralis,Centronycteris centralis,5,1
2272,EMBALLONURIDAE,Centronycteris,maximiliani,Centronycteris maximiliani,5,0
2274,EMBALLONURIDAE,Coleura,afra,Coleura afra,10.667,0
2275,EMBALLONURIDAE,Coleura,seychellensis,Coleura seychellensis,10.567,0
2277,EMBALLONURIDAE,Cormura,brevirostris,Cormura brevirostris,9.175,0
2279,EMBALLONURIDAE,Cyttarops,alecto,Cyttarops alecto,5.3,0
2281,EMBALLONURIDAE,Diclidurus,albus,Diclidurus albus,15.6,0
2282,EMBALLONURIDAE,Diclidurus,ingens,Diclidurus ingens,123,0
2283,EMBALLONURIDAE,Diclidurus,isabellus,Diclidurus isabellus,14,0
2284,EMBALLONURIDAE,Diclidurus,scutatus,Diclidurus scutatus,13.25,0
2286,EMBALLONURIDAE,Emballonura,alecto,Emballonura alecto,5.25,0
2287,EMBALLONURIDAE,Emballonura,atrata,Emballonura atrata,6.592928571,1
2288,EMBALLONURIDAE,Emballonura,beccarii,Emballonura beccarii,4.2,0
2289,EMBALLONURIDAE,Emballonura,dianae,Emballonura dianae,7.967,0
2290,EMBALLONURIDAE,Emballonura,furax,Emballonura furax,11.15,0
2291,EMBALLONURIDAE,Emballonura,monticola,Emballonura monticola,5.6835,0
2292,EMBALLONURIDAE,Emballonura,raffrayana,Emballonura raffrayana,5.6,0
2293,EMBALLONURIDAE,Emballonura,semicaudata,Emballonura semicaudata,6.3,0
2294,EMBALLONURIDAE,Emballonura,serii,Emballonura serii,6.592928571,1
2295,EMBALLONURIDAE,Emballonura,tiavato,Emballonura tiavato,6.592928571,1
2297,EMBALLONURIDAE,Mosia,nigrescens,Mosia nigrescens,3.25,0
2299,EMBALLONURIDAE,Peropteryx,kappleri,Peropteryx kappleri,9.42,0
2300,EMBALLONURIDAE,Peropteryx,leucoptera,Peropteryx leucoptera,6,0
2301,EMBALLONURIDAE,Peropteryx,macrotis,Peropteryx macrotis,5.421333333,0
2302,EMBALLONURIDAE,Peropteryx,trinitatis,Peropteryx trinitatis,6.947111111,1
2304,EMBALLONURIDAE,Rhynchonycteris,naso,Rhynchonycteris naso,3.831333333,0
2306,EMBALLONURIDAE,Saccolaimus,flaviventris,Saccolaimus flaviventris,42.125,0
2307,EMBALLONURIDAE,Saccolaimus,mixtus,Saccolaimus mixtus,23.03333333,0
2308,EMBALLONURIDAE,Saccolaimus,peli,Saccolaimus peli,100,0
2309,EMBALLONURIDAE,Saccolaimus,saccolaimus,Saccolaimus saccolaimus,41.8,0
2311,EMBALLONURIDAE,Saccopteryx,antioquensis,Saccopteryx antioquensis,4.9735,1
2312,EMBALLONURIDAE,Saccopteryx,bilineata,Saccopteryx bilineata,7.795666667,0
2313,EMBALLONURIDAE,Saccopteryx,canescens,Saccopteryx canescens,3.375,0
2314,EMBALLONURIDAE,Saccopteryx,gymnura,Saccopteryx gymnura,4,0
2315,EMBALLONURIDAE,Saccopteryx,leptura,Saccopteryx leptura,4.723333333,0
2317,EMBALLONURIDAE,Taphozous,achates,Taphozous achates,27.29741667,1
2318,EMBALLONURIDAE,Taphozous,australis,Taphozous australis,22.9,0
2319,EMBALLONURIDAE,Taphozous,georgianus,Taphozous georgianus,27.663,0
2320,EMBALLONURIDAE,Taphozous,hamiltoni,Taphozous hamiltoni,22,0
2321,EMBALLONURIDAE,Taphozous,hildegardeae,Taphozous hildegardeae,29.6,0
2322,EMBALLONURIDAE,Taphozous,hilli,Taphozous hilli,22,0
2323,EMBALLONURIDAE,Taphozous,kapalgensis,Taphozous kapalgensis,26,0
2324,EMBALLONURIDAE,Taphozous,longimanus,Taphozous longimanus,26.92,0
2325,EMBALLONURIDAE,Taphozous,mauritianus,Taphozous mauritianus,27.346,0
2326,EMBALLONURIDAE,Taphozous,melanopogon,Taphozous melanopogon,25.9405,0
2327,EMBALLONURIDAE,Taphozous,nudiventris,Taphozous nudiventris,30.0665,0
2328,EMBALLONURIDAE,Taphozous,perforatus,Taphozous perforatus,27.333,0
2329,EMBALLONURIDAE,Taphozous,theobaldi,Taphozous theobaldi,39.8,0
2330,EMBALLONURIDAE,Taphozous,troughtoni,Taphozous troughtoni,27.29741667,1
2333,EQUIDAE,Equus,africanus,Equus africanus,295199.7188,1
2334,EQUIDAE,Equus,ferus,Equus ferus,295199.7188,1
2335,EQUIDAE,Equus,grevyi,Equus grevyi,407999.847,0
2336,EQUIDAE,Equus,hemionus,Equus hemionus,230000,0
2337,EQUIDAE,Equus,kiang,Equus kiang,275000,0
2338,EQUIDAE,Equus,quagga,Equus quagga,276000,0
2339,EQUIDAE,Equus,zebra,Equus zebra,286998.747,0
2342,ERETHIZONTIDAE,Chaetomys,subspinosus,Chaetomys subspinosus,1299.99,0
2344,ERETHIZONTIDAE,Coendou,bicolor,Coendou bicolor,4050.046,0
2345,ERETHIZONTIDAE,Coendou,nycthemera,Coendou nycthemera,2999.991,0
2346,ERETHIZONTIDAE,Coendou,prehensilis,Coendou prehensilis,4399.973,0
2347,ERETHIZONTIDAE,Coendou,quichua,Coendou quichua,3362.5025,1
2348,ERETHIZONTIDAE,Coendou,rothschildi,Coendou rothschildi,2000,0
2349,ERETHIZONTIDAE,Coendou,sanctamartae,Coendou sanctamartae,3362.5025,1
2351,ERETHIZONTIDAE,Echinoprocta,rufescens,Echinoprocta rufescens,831.802,0
2353,ERETHIZONTIDAE,Erethizon,dorsatum,Erethizon dorsatum,7085.329,0
2355,ERETHIZONTIDAE,Sphiggurus,ichillus,Sphiggurus ichillus,1247.361,1
2356,ERETHIZONTIDAE,Sphiggurus,insidiosus,Sphiggurus insidiosus,1000,0
2357,ERETHIZONTIDAE,Sphiggurus,melanurus,Sphiggurus melanurus,1247.361,1
2358,ERETHIZONTIDAE,Sphiggurus,mexicanus,Sphiggurus mexicanus,2000,0
2359,ERETHIZONTIDAE,Sphiggurus,pruinosus,Sphiggurus pruinosus,1247.361,1
2360,ERETHIZONTIDAE,Sphiggurus,roosmalenorum,Sphiggurus roosmalenorum,1247.361,1
2361,ERETHIZONTIDAE,Sphiggurus,spinosus,Sphiggurus spinosus,750.793,0
2362,ERETHIZONTIDAE,Sphiggurus,vestitus,Sphiggurus vestitus,736.004,0
2363,ERETHIZONTIDAE,Sphiggurus,villosus,Sphiggurus villosus,1750.008,0
2366,ERI-9999CEIDAE,Atelerix,albiventris,Atelerix albiventris,599.998,0
2367,ERI-9999CEIDAE,Atelerix,algirus,Atelerix algirus,1250,0
2368,ERI-9999CEIDAE,Atelerix,frontalis,Atelerix frontalis,309.5,0
2369,ERI-9999CEIDAE,Atelerix,sclateri,Atelerix sclateri,719.8326667,1
2371,ERI-9999CEIDAE,Echinosorex,gymnura,Echinosorex gymnura,957,0
2373,ERI-9999CEIDAE,Erinaceus,amurensis,Erinaceus amurensis,745,1
2374,ERI-9999CEIDAE,Erinaceus,concolor,Erinaceus concolor,719,0
2375,ERI-9999CEIDAE,Erinaceus,europaeus,Erinaceus europaeus,771,0
2376,ERI-9999CEIDAE,Erinaceus,roumanicus,Erinaceus roumanicus,745,1
2378,ERI-9999CEIDAE,Hemiechinus,auritus,Hemiechinus auritus,342,0
2379,ERI-9999CEIDAE,Hemiechinus,collaris,Hemiechinus collaris,141,0
2381,ERI-9999CEIDAE,Hylomys,megalotis,Hylomys megalotis,65.8335,1
2382,ERI-9999CEIDAE,Hylomys,parvus,Hylomys parvus,65.8335,1
2383,ERI-9999CEIDAE,Hylomys,suillus,Hylomys suillus,65.8335,0
2385,ERI-9999CEIDAE,Mesechinus,dauuricus,Mesechinus dauuricus,342,0
2386,ERI-9999CEIDAE,Mesechinus,hughi,Mesechinus hughi,342,1
2388,ERI-9999CEIDAE,Neohylomys,hainanensis,Neohylomys hainanensis,59.5,0
2390,ERI-9999CEIDAE,Neotetracus,sinensis,Neotetracus sinensis,86.896,0
2392,ERI-9999CEIDAE,Paraechinus,aethiopicus,Paraechinus aethiopicus,188.001,0
2393,ERI-9999CEIDAE,Paraechinus,hypomelas,Paraechinus hypomelas,213,0
2394,ERI-9999CEIDAE,Paraechinus,micropus,Paraechinus micropus,171,0
2395,ERI-9999CEIDAE,Paraechinus,nudiventris,Paraechinus nudiventris,190.667,1
2397,ERI-9999CEIDAE,Podogymnura,aureospinula,Podogymnura aureospinula,247,0
2398,ERI-9999CEIDAE,Podogymnura,truei,Podogymnura truei,114,0
2404,EUPLERIDAE,Cryptoprocta,ferox,Cryptoprocta ferox,9500,0
2405,EUPLERIDAE,Cryptoprocta,spelea,Cryptoprocta spelea,9500,1
2407,EUPLERIDAE,Eupleres,goudotii,Eupleres goudotii,3000,0
2409,EUPLERIDAE,Fossa,fossana,Fossa fossana,1500,0
2411,EUPLERIDAE,Galidia,elegans,Galidia elegans,800,0
2413,EUPLERIDAE,Galidictis,fasciata,Galidictis fasciata,550,0
2414,EUPLERIDAE,Galidictis,grandidieri,Galidictis grandidieri,1400,0
2416,EUPLERIDAE,Mungotictis,decemlineata,Mungotictis decemlineata,650,0
2418,EUPLERIDAE,Salanoia,concolor,Salanoia concolor,650,0
2421,FELIDAE,Acinonyx,jubatus,Acinonyx jubatus,46700,0
2423,FELIDAE,Caracal,aurata,Caracal aurata,10650.01,0
2424,FELIDAE,Caracal,caracal,Caracal caracal,13749.915,0
2426,FELIDAE,Felis,chaus,Felis chaus,7392.980333,0
2427,FELIDAE,Felis,margarita,Felis margarita,2524.992,0
2428,FELIDAE,Felis,nigripes,Felis nigripes,1299.99,0
2429,FELIDAE,Felis,silvestris,Felis silvestris,5500,0
2431,FELIDAE,Leopardus,colocolo,Leopardus colocolo,3934.957,0
2432,FELIDAE,Leopardus,geoffroyi,Leopardus geoffroyi,3590,0
2433,FELIDAE,Leopardus,guigna,Leopardus guigna,2229.975,0
2434,FELIDAE,Leopardus,jacobita,Leopardus jacobita,9170.014,0
2435,FELIDAE,Leopardus,pardalis,Leopardus pardalis,11900.083,0
2436,FELIDAE,Leopardus,tigrinus,Leopardus tigrinus,2250,0
2437,FELIDAE,Leopardus,wiedii,Leopardus wiedii,3249.975,0
2439,FELIDAE,Leptailurus,serval,Leptailurus serval,11999.966,0
2441,FELIDAE,Lynx,canadensis,Lynx canadensis,9373.246,0
2442,FELIDAE,Lynx,lynx,Lynx lynx,17950,0
2443,FELIDAE,Lynx,pardinus,Lynx pardinus,9400,0
2444,FELIDAE,Lynx,rufus,Lynx rufus,8904.099,0
2446,FELIDAE,Neofelis,diardi,Neofelis diardi,19675.75,1
2447,FELIDAE,Neofelis,nebulosa,Neofelis nebulosa,19675.75,0
2449,FELIDAE,Otocolobus,manul,Otocolobus manul,-9999,0
2451,FELIDAE,Panthera,leo,Panthera leo,161499.06,0
2452,FELIDAE,Panthera,onca,Panthera onca,1.00E+05,0
2453,FELIDAE,Panthera,pardus,Panthera pardus,117057.515,1
2454,FELIDAE,Panthera,tigris,Panthera tigris,162564,0
2455,FELIDAE,Panthera,uncia,Panthera uncia,44167,0
2457,FELIDAE,Pardofelis,badia,Pardofelis badia,2500,0
2458,FELIDAE,Pardofelis,marmorata,Pardofelis marmorata,2854.25,0
2459,FELIDAE,Pardofelis,temminckii,Pardofelis temminckii,11500,0
2461,FELIDAE,Prionailurus,bengalensis,Prionailurus bengalensis,3300,0
2462,FELIDAE,Prionailurus,planiceps,Prionailurus planiceps,6750,0
2463,FELIDAE,Prionailurus,rubiginosus,Prionailurus rubiginosus,1384.375,0
2464,FELIDAE,Prionailurus,viverrinus,Prionailurus viverrinus,9140.333333,0
2466,FELIDAE,Puma,concolor,Puma concolor,51600.035,0
2467,FELIDAE,Puma,yagouaroundi,Puma yagouaroundi,7874.9445,0
2470,FURIPTERIDAE,Amorphochilus,schnablii,Amorphochilus schnablii,3.3,0
2472,FURIPTERIDAE,Furipterus,horrens,Furipterus horrens,3.177,0
2475,GALAGIDAE,Euoticus,elegantulus,Euoticus elegantulus,300,0
2476,GALAGIDAE,Euoticus,pallidus,Euoticus pallidus,230,0
2478,GALAGIDAE,Galago,gallarum,Galago gallarum,250,0
2479,GALAGIDAE,Galago,matschiei,Galago matschiei,210,0
2480,GALAGIDAE,Galago,moholi,Galago moholi,160,0
2481,GALAGIDAE,Galago,senegalensis,Galago senegalensis,227.666,0
2483,GALAGIDAE,Galagoides,cocos,Galagoides cocos,80.7505,1
2484,GALAGIDAE,Galagoides,demidovii,Galagoides demidovii,61,0
2485,GALAGIDAE,Galagoides,granti,Galagoides granti,80.7505,1
2486,GALAGIDAE,Galagoides,nyasae,Galagoides nyasae,80.7505,1
2487,GALAGIDAE,Galagoides,orinus,Galagoides orinus,80.7505,1
2488,GALAGIDAE,Galagoides,rondoensis,Galagoides rondoensis,80.7505,1
2489,GALAGIDAE,Galagoides,thomasi,Galagoides thomasi,80.7505,1
2490,GALAGIDAE,Galagoides,zanzibaricus,Galagoides zanzibaricus,100.501,0
2492,GALAGIDAE,Otolemur,crassicaudatus,Otolemur crassicaudatus,1500,0
2493,GALAGIDAE,Otolemur,garnettii,Otolemur garnettii,760,0
2495,GALAGIDAE,Sciurocheirus,alleni,Sciurocheirus alleni,-9999,0
2496,GALAGIDAE,Sciurocheirus,gabonensis,Sciurocheirus gabonensis,-9999,0
2499,GEOMYIDAE,Cratogeomys,castanops,Cratogeomys castanops,251.75,0
2500,GEOMYIDAE,Cratogeomys,fulvescens,Cratogeomys fulvescens,273.917,1
2501,GEOMYIDAE,Cratogeomys,fumosus,Cratogeomys fumosus,150,0
2502,GEOMYIDAE,Cratogeomys,goldmani,Cratogeomys goldmani,273.917,1
2503,GEOMYIDAE,Cratogeomys,merriami,Cratogeomys merriami,420.001,0
2504,GEOMYIDAE,Cratogeomys,perotensis,Cratogeomys perotensis,273.917,1
2505,GEOMYIDAE,Cratogeomys,planiceps,Cratogeomys planiceps,273.917,1
2507,GEOMYIDAE,Geomys,arenarius,Geomys arenarius,206.001,0
2508,GEOMYIDAE,Geomys,attwateri,Geomys attwateri,248.3508,1
2509,GEOMYIDAE,Geomys,breviceps,Geomys breviceps,248.3508,1
2510,GEOMYIDAE,Geomys,bursarius,Geomys bursarius,203.751,0
2511,GEOMYIDAE,Geomys,knoxjonesi,Geomys knoxjonesi,248.3508,1
2512,GEOMYIDAE,Geomys,personatus,Geomys personatus,397,0
2513,GEOMYIDAE,Geomys,pinetis,Geomys pinetis,85,0
2514,GEOMYIDAE,Geomys,texensis,Geomys texensis,248.3508,1
2515,GEOMYIDAE,Geomys,tropicalis,Geomys tropicalis,350.002,0
2517,GEOMYIDAE,Orthogeomys,cavator,Orthogeomys cavator,650,0
2518,GEOMYIDAE,Orthogeomys,cherriei,Orthogeomys cherriei,225,0
2519,GEOMYIDAE,Orthogeomys,cuniculus,Orthogeomys cuniculus,500,0
2520,GEOMYIDAE,Orthogeomys,dariensis,Orthogeomys dariensis,437.996,0
2521,GEOMYIDAE,Orthogeomys,grandis,Orthogeomys grandis,500,0
2522,GEOMYIDAE,Orthogeomys,heterodus,Orthogeomys heterodus,615,0
2523,GEOMYIDAE,Orthogeomys,hispidus,Orthogeomys hispidus,500,0
2524,GEOMYIDAE,Orthogeomys,lanius,Orthogeomys lanius,500,0
2525,GEOMYIDAE,Orthogeomys,matagalpae,Orthogeomys matagalpae,900,0
2526,GEOMYIDAE,Orthogeomys,thaeleri,Orthogeomys thaeleri,900,0
2527,GEOMYIDAE,Orthogeomys,underwoodi,Orthogeomys underwoodi,250,0
2529,GEOMYIDAE,Pappogeomys,alcorni,Pappogeomys alcorni,150,0
2530,GEOMYIDAE,Pappogeomys,bulleri,Pappogeomys bulleri,150,0
2532,GEOMYIDAE,Thomomys,bottae,Thomomys bottae,114.749,0
2533,GEOMYIDAE,Thomomys,bulbivorus,Thomomys bulbivorus,359.9,0
2534,GEOMYIDAE,Thomomys,clusius,Thomomys clusius,58,0
2535,GEOMYIDAE,Thomomys,idahoensis,Thomomys idahoensis,67,0
2536,GEOMYIDAE,Thomomys,mazama,Thomomys mazama,75,0
2537,GEOMYIDAE,Thomomys,monticola,Thomomys monticola,80,0
2538,GEOMYIDAE,Thomomys,talpoides,Thomomys talpoides,130.083,0
2539,GEOMYIDAE,Thomomys,townsendii,Thomomys townsendii,263.35,0
2540,GEOMYIDAE,Thomomys,umbrinus,Thomomys umbrinus,166.001,0
2542,GEOMYIDAE,Zygogeomys,trichopus,Zygogeomys trichopus,500,0
2545,GIRAFFIDAE,Giraffa,camelopardalis,Giraffa camelopardalis,899994.8,0
2547,GIRAFFIDAE,Okapia,johnstoni,Okapia johnstoni,230001.146,0
2550,GLIRIDAE,Chaetocauda,sichuanensis,Chaetocauda sichuanensis,30.25,0
2552,GLIRIDAE,Dryomys,laniger,Dryomys laniger,20,0
2553,GLIRIDAE,Dryomys,niethammeri,Dryomys niethammeri,26.8,1
2554,GLIRIDAE,Dryomys,nitedula,Dryomys nitedula,33.6,0
2556,GLIRIDAE,Eliomys,melanurus,Eliomys melanurus,98.7,0
2557,GLIRIDAE,Eliomys,munbyanus,Eliomys munbyanus,106.85,1
2558,GLIRIDAE,Eliomys,quercinus,Eliomys quercinus,115,0
2560,GLIRIDAE,Glirulus,japonicus,Glirulus japonicus,-9999,0
2562,GLIRIDAE,Glis,glis,Glis glis,125,0
2564,GLIRIDAE,Graphiurus,angolensis,Graphiurus angolensis,115.6237004,1
2565,GLIRIDAE,Graphiurus,christyi,Graphiurus christyi,200,0
2566,GLIRIDAE,Graphiurus,crassicaudatus,Graphiurus crassicaudatus,200,0
2567,GLIRIDAE,Graphiurus,johnstoni,Graphiurus johnstoni,115.6237004,1
2568,GLIRIDAE,Graphiurus,kelleni,Graphiurus kelleni,200,0
2569,GLIRIDAE,Graphiurus,lorraineus,Graphiurus lorraineus,27.00440498,0
2570,GLIRIDAE,Graphiurus,microtis,Graphiurus microtis,200,0
2571,GLIRIDAE,Graphiurus,monardi,Graphiurus monardi,200,0
2572,GLIRIDAE,Graphiurus,murinus,Graphiurus murinus,19.075,0
2573,GLIRIDAE,Graphiurus,nagtglasii,Graphiurus nagtglasii,45,0
2574,GLIRIDAE,Graphiurus,ocularis,Graphiurus ocularis,30.3,0
2575,GLIRIDAE,Graphiurus,platyops,Graphiurus platyops,46.1,0
2576,GLIRIDAE,Graphiurus,rupicola,Graphiurus rupicola,200,0
2577,GLIRIDAE,Graphiurus,surdus,Graphiurus surdus,20.005,0
2579,GLIRIDAE,Muscardinus,avellanarius,Muscardinus avellanarius,27.5,0
2581,GLIRIDAE,Myomimus,personatus,Myomimus personatus,200,0
2582,GLIRIDAE,Myomimus,roachi,Myomimus roachi,200,0
2583,GLIRIDAE,Myomimus,setzeri,Myomimus setzeri,200,0
2585,GLIRIDAE,Selevinia,betpakdalaensis,Selevinia betpakdalaensis,28,0
2588,HERPESTIDAE,Atilax,paludinosus,Atilax paludinosus,3299.97,0
2590,HERPESTIDAE,Bdeogale,crassicauda,Bdeogale crassicauda,1549.994,0
2591,HERPESTIDAE,Bdeogale,jacksoni,Bdeogale jacksoni,2500,0
2592,HERPESTIDAE,Bdeogale,nigripes,Bdeogale nigripes,2500,0
2593,HERPESTIDAE,Bdeogale,omnivora,Bdeogale omnivora,2183.331333,1
2595,HERPESTIDAE,Crossarchus,alexandri,Crossarchus alexandri,1500,0
2596,HERPESTIDAE,Crossarchus,ansorgei,Crossarchus ansorgei,700,0
2597,HERPESTIDAE,Crossarchus,obscurus,Crossarchus obscurus,1250,0
2598,HERPESTIDAE,Crossarchus,platycephalus,Crossarchus platycephalus,1150,1
2600,HERPESTIDAE,Cynictis,penicillata,Cynictis penicillata,836.007,0
2602,HERPESTIDAE,Dologale,dybowskii,Dologale dybowskii,350.002,0
2604,HERPESTIDAE,Helogale,hirtula,Helogale hirtula,289.001,0
2605,HERPESTIDAE,Helogale,parvula,Helogale parvula,299.999,0
2607,HERPESTIDAE,Herpestes,brachyurus,Herpestes brachyurus,1853.52425,0
2608,HERPESTIDAE,Herpestes,edwardsii,Herpestes edwardsii,1324.2,0
2609,HERPESTIDAE,Herpestes,flavescens,Herpestes flavescens,750,0
2610,HERPESTIDAE,Herpestes,fuscus,Herpestes fuscus,1856.403523,1
2611,HERPESTIDAE,Herpestes,ichneumon,Herpestes ichneumon,5174.984,0
2612,HERPESTIDAE,Herpestes,javanicus,Herpestes javanicus,750,0
2613,HERPESTIDAE,Herpestes,naso,Herpestes naso,2999.991,0
2614,HERPESTIDAE,Herpestes,ochraceus,Herpestes ochraceus,1856.403523,1
2615,HERPESTIDAE,Herpestes,pulverulentus,Herpestes pulverulentus,797.003,0
2616,HERPESTIDAE,Herpestes,sanguineus,Herpestes sanguineus,549.997,0
2617,HERPESTIDAE,Herpestes,semitorquatus,Herpestes semitorquatus,1856.403523,1
2618,HERPESTIDAE,Herpestes,smithii,Herpestes smithii,1781.95,0
2619,HERPESTIDAE,Herpestes,urva,Herpestes urva,1863.2,0
2620,HERPESTIDAE,Herpestes,vitticollis,Herpestes vitticollis,2575.5895,0
2622,HERPESTIDAE,Ichneumia,albicauda,Ichneumia albicauda,3500.016,0
2624,HERPESTIDAE,Liberiictis,kuhni,Liberiictis kuhni,2150.008,0
2626,HERPESTIDAE,Mungos,gambianus,Mungos gambianus,1500,0
2627,HERPESTIDAE,Mungos,mungo,Mungos mungo,1924.997,0
2629,HERPESTIDAE,Paracynictis,selousi,Paracynictis selousi,1639.985,0
2631,HERPESTIDAE,Rhynchogale,melleri,Rhynchogale melleri,2500,0
